lemma,zh,ko,id,ms,en,nl,de,da,no,sv,fi,lt,pl,ru,uk,mk,el,ro,it,fr,ca,es,pt
fist,1.285472191124679e-05,2.2332713090476933e-06,4.289909594445207e-07,3.334472833849754e-06,1.2892489859861384e-05,4.850339096696044e-06,1.406741655291312e-05,3.0176069030595357e-06,1.0177654694499204e-06,1.4558108170253604e-06,3.2036214239104736e-06,na,7.121041338644773e-06,1.5316411927517386e-05,2.6103390308333248e-05,7.254661845702048e-06,8.211443690698385e-06,3.532082171408222e-05,2.395776676958324e-07,1.3322573706232171e-05,1.3683522588023854e-05,1.1652058795673103e-05,6.241228189115765e-06
donut,na,na,1.2778730701029206e-05,5.401845990836602e-06,1.718998647981518e-05,1.9401356386784177e-06,1.9287665020387584e-06,3.6031127200710876e-07,na,na,na,na,na,5.858988899984061e-06,na,na,na,na,na,1.5499033767151289e-06,na,2.3963668089214494e-06,1.3153001555574546e-06
inaugurate,na,na,5.407886034209715e-06,na,5.353783667955906e-07,1.1387752661808103e-06,5.031564787927197e-06,6.733316895632845e-06,1.1195420163949126e-06,1.0270446174904941e-05,na,na,na,na,na,na,3.5487942764216994e-06,5.357911106367942e-06,1.0501487767333988e-05,6.1996135068605156e-06,3.744247474334885e-05,2.3556945282195716e-05,1.856894337257583e-05
giggle,4.5609002414358156e-06,na,na,na,1.716104710863704e-05,na,na,na,na,na,na,na,na,na,na,na,na,2.299532663677228e-08,na,na,na,na,na
constitutional,7.437775778341483e-06,na,2.677943565017311e-06,na,8.53711449755131e-06,2.2353736706512203e-06,6.918401583399895e-07,2.9275290850577585e-07,na,1.2364420637749637e-06,9.422415952677864e-07,2.265033879244249e-06,2.448495589218833e-06,7.773540390923734e-06,5.86896006273075e-05,6.540356679356e-05,1.326264722283146e-05,1.4257102514798814e-06,1.8707022885916248e-05,1.7015960476276735e-05,3.941671432072543e-05,2.2028986628800848e-05,1.4545672308517733e-05
crop,4.069726369281189e-06,1.3785625364491935e-06,2.2827518932866008e-05,1.8272911129496653e-05,1.817392509987194e-05,1.6322445481924946e-05,1.7610476757745187e-06,2.206906541043541e-06,2.374786095383148e-06,3.5697278938019112e-06,6.281610635118575e-08,6.2288431679216845e-06,5.080628347629079e-06,8.304078755882921e-07,1.893212923461532e-06,na,7.486142670699789e-06,9.65803718744436e-07,5.210814272384355e-06,3.462550096916777e-07,7.896958309506304e-06,6.474587387407036e-06,2.5145444150363103e-06
conscious,1.7710326475975382e-05,na,na,na,1.4788018672029556e-05,na,na,8.01692580215817e-06,6.344071426237838e-06,1.4617936012049169e-05,na,1.1325169396221244e-06,5.019415957898608e-06,9.6650249964304e-06,na,6.864026207856553e-05,5.413854042132373e-06,1.6556635178476045e-05,3.1883794609187036e-05,2.4270827346007123e-05,6.399259319772349e-05,3.9671962446777576e-05,2.0799795597197788e-05
suharto,na,na,2.810540770663799e-05,1.3337891335399017e-06,2.0257559824698022e-07,4.2176861710400385e-08,0.0,4.5038909000888595e-08,na,3.9885227863708504e-08,na,na,1.2242477946094165e-07,4.613377086601623e-08,na,na,0.0,4.599065327354456e-08,1.996480564131937e-08,8.244166897420898e-08,na,5.4962541489024066e-08,1.2895099564288771e-08
hollow,6.890467749369185e-06,na,7.513841653300998e-06,5.668603817544582e-06,7.148024681000588e-06,1.3391153593052122e-05,4.444548896002357e-06,na,1.49272268852655e-06,1.2962699055705264e-06,1.6960348714820154e-06,na,na,na,na,2.9018647382808193e-06,na,1.6096728645740596e-07,3.7933130718506804e-07,1.6323450456893377e-05,1.3615445361217765e-07,2.096271332391378e-05,6.744137072123027e-06
marketing,1.038481901126924e-06,5.166852386611577e-05,4.781299238899839e-05,1.9740079176390546e-05,7.865721086218461e-05,7.064624336492064e-05,4.499057514538235e-05,3.195510593613046e-05,2.072849006113005e-05,1.776886901328214e-05,3.0151731048569163e-05,8.437251200184827e-05,2.0281705130696e-05,3.5153933399904366e-05,1.2850899844102521e-05,4.017966560696519e-05,9.558431299267206e-06,3.591870020663831e-05,4.358317071500019e-05,4.865707302857814e-05,2.5597037279089398e-05,5.676531284986406e-05,4.0516402830995316e-05
virgo,4.673168555071158e-06,3.032837580188226e-07,1.1582755905002058e-05,1.533857503570887e-06,2.1125740960042224e-06,6.326529256560058e-08,8.385941313211993e-08,9.458170890186605e-07,6.44584797318283e-07,na,na,na,na,na,na,na,na,na,na,9.893000276905077e-08,6.807722680608882e-08,2.418351825517059e-06,9.02656969500214e-08
lewis,na,na,2.976937264024098e-06,9.336523934779312e-07,1.875271252343474e-05,3.943536569922435e-06,3.6688493245302474e-06,5.1569550806017445e-06,3.901434299558028e-06,2.991392089778138e-06,5.1509207207972315e-06,2.265033879244249e-06,6.814979389992419e-06,2.8833606791260143e-06,1.7784727462820453e-06,na,9.584334907124298e-07,2.8054298496862183e-06,3.1145096800458215e-06,5.276266814349375e-06,3.880401927947063e-06,3.8034078710404655e-06,3.868529869286631e-06
brigade,1.5352691889633173e-05,4.6871126239272576e-07,1.3779709606399754e-06,9.336523934779312e-07,3.1254520872391237e-06,1.9401356386784177e-06,9.643832510193792e-07,7.206225440142175e-07,6.106592816699523e-07,3.3902443684152234e-07,5.02528850809486e-07,1.3212697628924786e-06,3.223852525804797e-06,1.3678663061773812e-05,2.180063366410249e-05,1.0268136766224438e-05,2.8753004721372895e-06,2.7594391964126737e-06,5.270708689308314e-06,5.952288499937889e-06,6.94387713422106e-06,5.661141773369479e-06,2.1354284878462202e-05
tutorial,na,4.962825131217096e-07,1.1829750699833752e-05,1.3671338618783992e-05,1.898422749285986e-05,7.992515294120872e-06,3.0965088299035285e-05,1.1034532705217706e-06,na,na,na,na,2.9585988369727567e-06,na,na,7.143051663460478e-06,na,8.807210101883784e-06,1.6590753487936397e-05,4.880546803273172e-06,3.6761702475287965e-06,5.540224182093626e-06,4.061956362750963e-06
tableware,na,na,na,na,1.881059126579102e-07,na,7.316733795777465e-06,na,6.785103129666136e-08,na,na,na,na,na,na,na,na,na,na,1.5383615430587397e-05,na,2.473314367006083e-06,na
swirl,na,na,na,na,1.1677036270379504e-05,na,na,2.9275290850577585e-07,2.035530938899841e-07,na,3.7689663810711454e-07,na,na,6.920065629902434e-07,na,na,na,na,na,6.925100193833554e-07,na,8.464231389309707e-07,9.54237367757369e-07
britain,6.59576342607641e-07,2.2057000583187097e-07,na,1.4604991012261924e-05,2.4077556820212507e-05,na,1.0042164722571363e-05,6.958511440637288e-06,1.2789919399420668e-05,na,2.638276466749802e-06,na,na,7.981142359820808e-06,1.8186318082948657e-05,2.957669829401604e-05,1.9065055382820225e-05,na,na,na,na,1.9786514936048665e-07,na
gregorian,na,na,1.0451779739193776e-05,2.0006837003098527e-07,4.6302993885024053e-07,8.013603724976073e-07,4.821916255096896e-07,2.2519454500444297e-07,4.410317034282989e-07,4.387375065007936e-07,na,5.662584698110622e-07,2.856578187421972e-07,1.5224144385785355e-06,1.0326615946153812e-06,na,na,2.5064906034081788e-06,6.788033918048585e-07,5.770916828194628e-07,8.850039484791547e-07,7.914605974419466e-07,1.0445030647073905e-06
device,5.697616916993665e-06,1.7618029215820694e-05,4.60060304689139e-05,2.134062613663843e-06,4.110837675854792e-05,2.6887749340380245e-05,7.115471204260377e-05,na,na,na,3.8506273193276866e-05,1.528897868489868e-05,2.4546168281918804e-05,5.538359192465248e-05,6.012385284205108e-05,na,2.603312589637816e-05,1.4992952967175529e-05,1.5432794760739873e-05,2.065988224493677e-05,1.511314435095172e-05,2.623911730686009e-05,4.594523974756089e-05
recession,5.136275348816949e-06,2.7846963236273707e-06,1.7159638377780827e-06,3.8679884872657146e-06,9.289538148182951e-06,7.0435359056368634e-06,8.868132938721684e-06,2.40958163154754e-06,3.0532964083497613e-07,4.606743818258332e-06,3.580518062017588e-06,2.0762810559738947e-06,1.8771799517344388e-06,1.6838826366095922e-06,na,1.2053899682089556e-05,2.9167462447086376e-05,5.909798945650477e-06,9.483282679626701e-06,8.26065523121574e-06,5.3100236908749284e-06,5.672134281667284e-06,4.435914250115337e-06
mission,7.186575426582402e-05,1.1083642793051515e-05,4.599303074287013e-05,6.155436851286646e-05,5.395745756164209e-05,2.749931383518105e-05,1.8428106035783358e-05,2.05377425044052e-05,4.081239532494181e-05,7.474491701658974e-05,5.339369039850789e-06,8.305124223895579e-06,2.9545180109907253e-05,2.5373573976308925e-05,4.1421203961794735e-05,4.665305617697625e-05,4.5590349828483146e-05,4.4771900961795636e-05,4.9971908520222385e-05,9.14442992261926e-05,2.0559322495438826e-05,5.73259307730521e-05,5.820847943319951e-05
shine,1.1900441245346374e-05,2.9528809530741723e-05,1.4949684950339356e-06,6.042064774935755e-05,4.957314282815387e-05,na,1.7547582197896097e-05,na,4.613870128172973e-06,na,7.977645506600591e-06,4.8886981227021706e-05,2.603566976536026e-05,3.476179634754323e-05,1.164612798371791e-05,6.026949841044778e-06,9.79156376998104e-06,1.5866775379372874e-06,2.5594880832171432e-05,2.1896507279549904e-05,6.671568226996705e-06,2.2611589568584502e-05,4.300515704690305e-05
tang,na,na,1.2219742481146953e-05,3.067715007141774e-05,2.662422148388883e-06,2.446257979203222e-06,7.128050116230195e-07,na,1.0313356757092527e-05,6.381636458193361e-07,6.281610635118575e-07,1.8875282327035406e-07,3.67274338382825e-07,na,9.179214174358944e-07,0.0,0.0,4.5990653273544563e-07,5.590145579569424e-07,1.2860900359976602e-06,3.4038613403044416e-07,5.826029397836551e-07,8.897618699359251e-07
diagram,4.434598388596054e-06,9.098512740564677e-07,3.418927949512392e-06,6.268808927637538e-06,3.588482026089364e-06,7.380950799320067e-07,1.5304342896611888e-06,2.09430926854132e-06,1.3570206259332273e-06,3.1110477733692635e-06,2.638276466749802e-06,3.3975508188663732e-06,2.048574642979757e-05,2.7218924810949573e-06,4.417496821410242e-06,2.4554240093145393e-06,4.1963844728490164e-06,1.2877382916592477e-06,1.677043673870827e-06,1.119557864669758e-05,7.488494948669771e-07,2.297434234241206e-06,9.671324673216578e-07
exclusively,na,na,na,4.668261967389656e-07,7.278251851302218e-06,1.3707480055880125e-05,2.888956782401532e-05,3.8755981195264636e-05,1.794659777796693e-05,7.817504661286867e-06,1.5578394375094067e-05,2.453786702514603e-06,na,5.6906006363231014e-05,5.5935836374999815e-05,2.8014155742634063e-05,4.388071170991503e-05,3.3021289050405e-05,2.5415197581399558e-05,1.2811435358592076e-05,1.5249298804563897e-05,1.504874385969479e-05,1.521621748586075e-05
sweeten,na,na,na,6.668945667699508e-07,2.864997746635863e-06,5.272107713800047e-07,na,4.2786963550844167e-07,4.071061877799682e-07,na,na,na,na,na,na,na,na,9.887990453812082e-07,1.3376419779683978e-06,1.2976318696540494e-05,4.833483103232307e-06,1.5059736367992594e-06,1.960055133771893e-06
commendation,1.178817293171103e-05,na,na,na,4.0515119649396044e-07,na,na,na,na,na,1.0678738079701578e-06,na,3.917592942750133e-06,8.996085318873164e-07,na,na,1.1397587457120786e-06,na,7.386978087288167e-07,na,na,1.4290260787146256e-07,na
reputation,1.5282524193611085e-05,1.7645600466549677e-06,8.085829599227025e-06,6.135430014283548e-06,1.737809239247309e-05,8.414283911224877e-06,4.039927227639878e-05,4.436332536587526e-06,1.692883230851701e-05,1.481736215136771e-05,2.6319948561146832e-05,6.7951016377327465e-06,4.733758139156411e-06,1.56393483235795e-05,1.807157790576917e-05,7.589492392426758e-06,1.4816863694257022e-05,2.046584070672733e-06,7.426907698570805e-06,1.9241885538580375e-05,5.173869237262751e-06,1.1344268563334567e-05,7.092304760358824e-06
sac,na,na,3.639923292256539e-07,na,4.760526558804035e-06,5.272107713800047e-07,3.3543765252847974e-07,na,3.392551564833068e-08,1.3959829752297977e-06,6.281610635118575e-08,na,5.101032477539236e-07,na,na,na,na,na,3.79331307185068e-06,na,2.7707431310078152e-05,1.0003182551002381e-06,3.481676882357968e-06
ross,na,1.874845049570903e-06,1.507968221077709e-06,7.33584023446946e-07,1.5453624209126776e-05,2.762584442031225e-06,4.654197428832657e-06,2.4321010860479843e-06,2.137307485844833e-06,2.0540892349809883e-06,1.5075865524284582e-06,na,1.775159302183654e-06,2.837226908259998e-06,na,1.0044916401741297e-06,na,1.1267710052018417e-06,3.992961128263874e-06,4.253990119069184e-06,8.850039484791547e-07,2.5722469416863263e-06,1.985845332900471e-06
reprise,na,na,1.2999726043773353e-08,0.0,1.4035595021397916e-06,8.646256650632078e-07,1.6771882626423987e-07,4.5038909000888594e-07,na,1.9942613931854252e-08,na,na,4.0808259820313886e-08,na,na,na,na,na,1.397536394892356e-07,na,na,2.9679772404072996e-07,1.0793198335309701e-05
consolidate,na,na,2.469947948316937e-07,1.3337891335399018e-07,3.617421397267504e-06,7.170066490768065e-07,2.997974019473288e-06,5.179474535102188e-07,5.088827347249602e-07,2.7919659504595953e-07,na,3.775056465407081e-07,1.0202064955078472e-07,1.1994780425164219e-06,1.5489923919230717e-06,5.580509112078498e-07,4.403613335705758e-07,8.96817738834119e-07,2.096304592338534e-06,3.561480099685828e-06,2.7230890722435532e-05,1.4301253295444063e-05,7.801535236394706e-06
proudly,na,na,na,na,7.466357763960128e-06,na,na,na,na,na,na,na,7.733165235949481e-06,2.3297554287338193e-05,1.2678789578333291e-05,na,3.5746978842787922e-06,na,2.3957766769583243e-06,6.084195170296623e-06,na,1.1542133712695054e-06,2.3340130211362674e-06
farmhouse,2.9470432329277574e-07,na,na,na,3.1254520872391237e-06,na,5.241213320757496e-07,1.959192541538654e-06,1.0177654694499205e-07,3.589670507733766e-07,na,na,na,na,na,na,3.108432942851124e-07,na,na,na,2.4712033330610244e-05,na,na
cincinnati,na,1.9299875510288708e-07,2.469947948316937e-07,0.0,1.0664158279144602e-05,2.7414960111760246e-07,1.8868367954726986e-07,1.058414361520882e-06,1.0177654694499205e-07,7.977045572741701e-08,0.0,1.8875282327035406e-07,3.060619486523541e-07,6.920065629902434e-08,na,0.0,1.0361443142837079e-07,1.6096728645740596e-07,5.39049752315623e-07,1.9786000553810155e-07,2.0423168041826649e-07,2.8580521574292513e-07,6.447549782144385e-08
blocking,8.26575459140214e-06,na,9.450800833823227e-06,1.7405948192695716e-05,8.189842043413629e-06,8.097957448396874e-06,1.2327333730421632e-05,1.0651701978710153e-05,6.1744438479961845e-06,6.8203739646941545e-06,6.281610635118575e-07,na,2.591324498589932e-06,1.4255335197599013e-05,1.0498726211923042e-05,4.464407289662799e-06,na,3.656256935246793e-06,na,3.2201715901326026e-05,7.488494948669771e-06,3.0262375343856652e-05,1.595123816102521e-05
contemplate,na,na,1.8524609612377028e-05,na,1.2197944951586023e-05,8.772787235763279e-06,na,na,na,na,na,na,na,na,na,4.029127578920676e-05,na,1.7016541711211488e-06,7.786274200114554e-07,4.9629884722473805e-06,3.2132451052473925e-05,2.5810409483245704e-05,na
audit,3.3820829482647124e-06,na,1.7926622214363455e-05,1.207079165853611e-05,4.919693100283806e-06,3.1632646282800285e-06,1.1740317838496792e-06,na,na,na,1.256322127023715e-07,na,6.733362870351791e-07,5.4207180767569065e-06,4.360126732820498e-06,7.366272027943618e-06,na,2.2305466837669114e-06,6.788033918048585e-07,4.897035137068013e-06,7.760803855894127e-06,5.056553816990214e-06,4.796977037915423e-06
arresting,na,na,na,na,1.5916654147977018e-06,na,na,6.305447260124403e-07,6.106592816699523e-07,2.193687532503968e-07,na,na,na,na,na,na,na,na,na,na,4.765405876426218e-07,na,1.3552749642067497e-05
seasonal,2.1737952227643316e-05,1.1166356545238467e-05,2.560946030623351e-06,4.4015041406816755e-06,9.839386200567611e-06,5.904760639456053e-07,2.507396452650386e-05,na,na,na,na,1.8875282327035406e-07,2.897386447242286e-06,5.905122670850077e-06,7.458111516666642e-06,3.571525831730239e-06,3.3674690214220506e-07,1.1957569851121586e-06,6.149160137526366e-06,4.1550601163001326e-06,na,1.6158987197773077e-06,1.2508246577360108e-06
chromium,5.19240950563462e-07,na,1.8199616461282696e-07,2.6675782670798036e-07,1.5916654147977017e-07,6.748297873664062e-07,8.595589846042293e-07,na,9.838399538015898e-07,na,3.1408053175592877e-07,3.775056465407081e-07,2.856578187421972e-07,1.5108809958620314e-05,2.0653231892307623e-05,na,1.3469876085688202e-06,8.278317589238021e-07,8.185570312940941e-07,na,1.3615445361217765e-07,1.0442882882914572e-06,2.3855934193934227e-06
perpetrator,na,na,na,na,3.1399217728281937e-06,7.191154921623265e-06,2.0377837391105145e-05,5.179474535102188e-06,2.137307485844833e-06,2.498809525661338e-05,na,na,6.794575260082262e-06,na,na,9.710085855016588e-06,1.344397247783111e-05,na,na,na,1.225390082509599e-06,4.2870782361438775e-07,na
signing,na,na,na,na,1.967877240113522e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.981949246094208e-05,na
seventeen,8.672727228330258e-06,1.1304212798883387e-06,2.586945482710897e-06,1.3337891335399018e-07,3.964693851405184e-06,3.33197207512163e-06,1.2998209035478592e-06,1.2385699975244364e-06,1.3570206259332273e-06,1.8825827551670416e-05,1.005057701618972e-06,na,1.489501483441457e-06,2.3066885433008114e-06,2.8685044294871697e-06,1.6741527336235496e-06,2.9530112957085676e-06,6.438691458296239e-07,3.314157736459015e-06,na,4.152710835171419e-06,2.176516642965353e-06,2.1147963285433584e-06
pendulum,3.508384801104473e-07,na,7.929832886701746e-07,6.668945667699509e-08,1.779771327455612e-06,1.4065983380418527e-05,1.2998209035478592e-06,3.1527236300622017e-07,6.106592816699523e-07,2.034146621049134e-06,1.8844831905355727e-07,0.0,3.876784682929819e-07,1.845350834640649e-06,2.1226932778205057e-06,na,1.191565961426264e-06,4.3691120609867335e-07,1.9765157584906174e-06,2.423785067841744e-06,1.15731285570351e-06,1.3300935040343825e-06,7.350206751644599e-07
gabby,na,na,3.1199342505056047e-07,6.668945667699509e-08,2.025755982469802e-06,na,na,2.2519454500444297e-07,1.696275782416534e-07,3.1908182290966803e-07,na,na,6.121238973047083e-08,na,na,na,na,na,7.985922256527748e-08,2.1434833933294334e-07,na,1.0310972783340915e-05,7.737059738573262e-08
porch,4.911738721546262e-07,na,3.2499315109433382e-06,5.001709250774631e-06,1.5482563580304917e-05,na,9.434183977363493e-07,na,2.3272903734754848e-05,7.977045572741701e-08,na,na,1.0202064955078472e-07,2.0990865744037384e-06,2.639024075128196e-06,na,na,na,na,1.137695031844084e-06,5.6504098249053725e-06,1.4400185870124306e-06,1.2379295581717219e-06
narcissist,na,na,1.611966029427896e-05,na,9.69468934467691e-07,na,na,na,na,na,2.763908679452173e-06,na,na,na,na,na,na,na,1.1779235328378429e-06,na,na,na,na
lac,na,na,6.499863021886677e-08,2.6675782670798036e-07,1.750831956277472e-06,5.272107713800047e-07,4.6122677222665966e-07,4.5038909000888595e-08,1.0177654694499205e-07,0.0,6.281610635118575e-08,na,9.181858459570625e-07,1.3471061092876738e-05,6.540190099230747e-06,na,4.32590251213448e-06,na,3.5936650154374865e-07,na,1.225390082509599e-06,3.8473779042316847e-07,1.9342649346433157e-07
armenia,2.6663724488393994e-07,4.4114001166374193e-07,na,9.336523934779312e-07,6.221964803300107e-07,7.591835107872069e-07,1.362715463396949e-06,8.33219816516439e-07,4.308540487337997e-06,9.971306965927127e-07,4.3971274445830026e-07,2.0762810559738947e-06,1.122227145058632e-06,1.660815751176584e-05,7.400741428076899e-06,4.576017471904369e-06,3.004818511422753e-06,1.9775980907624165e-06,1.137993921555204e-06,1.1212066980492422e-06,1.3615445361217766e-06,4.111198103379e-06,5.286990821358396e-07
