concepticon_id,glottocode,lex,concepticon_gloss,semantic_field,language,area,family
1493,mapu1245,1,one,Quantity,Mapudungun,South America,Araucanian
1493,kett1243,1,one,Quantity,Ket,Eurasia,Yeniseian
1493,chew1245,1,one,Quantity,Chewong,Eurasia,Austroasiatic
1493,guri1247,1,one,Quantity,Gurindji,Australia,Pama-Nyungan
1498,swah1253,1,two,Quantity,Swahili,Africa,Atlantic-Congo
1498,iraq1241,1,two,Quantity,Iraqw,Africa,Afro-Asiatic
1498,gaww1239,1,two,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1498,haus1257,1,two,Quantity,Hausa,Africa,Afro-Asiatic
1498,cent2050,1,two,Quantity,Central Kanuri,Africa,Saharan
1498,tari1263,1,two,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1498,sese1246,1,two,Quantity,Seselwa Creole French,Africa,Indo-European
1498,roma1327,1,two,Quantity,Romanian,Eurasia,Indo-European
1498,west2376,1,two,Quantity,West Slovakian Romani,Eurasia,Indo-European
1498,lowe1385,1,two,Quantity,Lower Sorbian,Eurasia,Indo-European
1498,oldh1241,1,two,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1498,dutc1256,1,two,Quantity,Dutch,Eurasia,Indo-European
1498,stan1293,1,two,Quantity,English,Eurasia,Indo-European
1498,kild1236,1,two,Quantity,Kildin Saami,Eurasia,Uralic
1498,bezh1248,1,two,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1498,arch1244,1,two,Quantity,Archi,Eurasia,Nakh-Daghestanian
1498,mana1288,1,two,Quantity,Manange,Eurasia,Sino-Tibetan
1498,yaku1245,1,two,Quantity,Sakha,Eurasia,Turkic
1498,oroq1238,1,two,Quantity,Oroqen,Eurasia,Tungusic
1498,nucl1643,1,two,Quantity,Japanese,Eurasia,Japonic
1498,mand1415,1,two,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
1498,thai1261,1,two,Quantity,Thai,Eurasia,Tai-Kadai
1498,viet1252,1,two,Quantity,Vietnamese,Eurasia,Austroasiatic
1498,hmon1333,1,two,Quantity,Hmong Daw,Eurasia,Hmong-Mien
1498,indo1316,1,two,Quantity,Standard Indonesian,Papunesia,Austronesian
1498,plat1254,1,two,Quantity,Plateau Malagasy,Africa,Austronesian
1498,taki1248,1,two,Quantity,Takia,Papunesia,Austronesian
1498,hawa1245,1,two,Quantity,Hawaiian,Papunesia,Austronesian
1498,yaqu1251,1,two,Quantity,Yaqui,North America,Uto-Aztecan
1498,tzot1259,1,two,Quantity,Tzotzil,North America,Mayan
1498,kekc1242,1,two,Quantity,Q'eqchi',North America,Mayan
1498,mezq1235,1,two,Quantity,Mezquital Otomi,North America,Otomanguean
1498,sara1340,1,two,Quantity,Saramaccan,South America,Indo-European
1498,imba1240,1,two,Quantity,Imbabura Highland Quichua,South America,Quechuan
1498,gali1262,1,two,Quantity,Galibi Carib,South America,Cariban
1498,hupd1244,1,two,Quantity,Hup,South America,Naduhup
1498,wich1264,1,two,Quantity,Güisnay,South America,Mataguayan
1498,mapu1245,1,two,Quantity,Mapudungun,South America,Araucanian
1498,kett1243,1,two,Quantity,Ket,Eurasia,Yeniseian
1498,chew1245,1,two,Quantity,Chewong,Eurasia,Austroasiatic
1498,guri1247,1,two,Quantity,Gurindji,Australia,Pama-Nyungan
492,swah1253,1,three,Quantity,Swahili,Africa,Atlantic-Congo
492,iraq1241,1,three,Quantity,Iraqw,Africa,Afro-Asiatic
492,gaww1239,1,three,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
492,haus1257,1,three,Quantity,Hausa,Africa,Afro-Asiatic
492,cent2050,1,three,Quantity,Central Kanuri,Africa,Saharan
492,tari1263,1,three,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
492,sese1246,1,three,Quantity,Seselwa Creole French,Africa,Indo-European
492,roma1327,1,three,Quantity,Romanian,Eurasia,Indo-European
492,west2376,1,three,Quantity,West Slovakian Romani,Eurasia,Indo-European
492,lowe1385,1,three,Quantity,Lower Sorbian,Eurasia,Indo-European
492,oldh1241,1,three,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
492,dutc1256,1,three,Quantity,Dutch,Eurasia,Indo-European
492,stan1293,1,three,Quantity,English,Eurasia,Indo-European
492,kild1236,1,three,Quantity,Kildin Saami,Eurasia,Uralic
492,bezh1248,1,three,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
492,arch1244,1,three,Quantity,Archi,Eurasia,Nakh-Daghestanian
492,mana1288,1,three,Quantity,Manange,Eurasia,Sino-Tibetan
492,yaku1245,1,three,Quantity,Sakha,Eurasia,Turkic
492,oroq1238,1,three,Quantity,Oroqen,Eurasia,Tungusic
492,nucl1643,1,three,Quantity,Japanese,Eurasia,Japonic
492,mand1415,1,three,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
492,thai1261,1,three,Quantity,Thai,Eurasia,Tai-Kadai
492,viet1252,1,three,Quantity,Vietnamese,Eurasia,Austroasiatic
492,hmon1333,1,three,Quantity,Hmong Daw,Eurasia,Hmong-Mien
492,indo1316,1,three,Quantity,Standard Indonesian,Papunesia,Austronesian
492,plat1254,1,three,Quantity,Plateau Malagasy,Africa,Austronesian
492,taki1248,1,three,Quantity,Takia,Papunesia,Austronesian
492,hawa1245,1,three,Quantity,Hawaiian,Papunesia,Austronesian
492,yaqu1251,1,three,Quantity,Yaqui,North America,Uto-Aztecan
492,tzot1259,1,three,Quantity,Tzotzil,North America,Mayan
492,kekc1242,1,three,Quantity,Q'eqchi',North America,Mayan
492,mezq1235,1,three,Quantity,Mezquital Otomi,North America,Otomanguean
492,sara1340,1,three,Quantity,Saramaccan,South America,Indo-European
492,imba1240,1,three,Quantity,Imbabura Highland Quichua,South America,Quechuan
492,gali1262,1,three,Quantity,Galibi Carib,South America,Cariban
492,hupd1244,1,three,Quantity,Hup,South America,Naduhup
492,wich1264,1,three,Quantity,Güisnay,South America,Mataguayan
492,mapu1245,1,three,Quantity,Mapudungun,South America,Araucanian
492,kett1243,1,three,Quantity,Ket,Eurasia,Yeniseian
492,chew1245,1,three,Quantity,Chewong,Eurasia,Austroasiatic
492,guri1247,1,three,Quantity,Gurindji,Australia,Pama-Nyungan
1500,swah1253,1,four,Quantity,Swahili,Africa,Atlantic-Congo
1500,iraq1241,1,four,Quantity,Iraqw,Africa,Afro-Asiatic
1500,gaww1239,1,four,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1500,haus1257,1,four,Quantity,Hausa,Africa,Afro-Asiatic
1500,cent2050,1,four,Quantity,Central Kanuri,Africa,Saharan
1500,tari1263,1,four,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1500,sese1246,1,four,Quantity,Seselwa Creole French,Africa,Indo-European
1500,roma1327,1,four,Quantity,Romanian,Eurasia,Indo-European
1500,west2376,1,four,Quantity,West Slovakian Romani,Eurasia,Indo-European
1500,lowe1385,1,four,Quantity,Lower Sorbian,Eurasia,Indo-European
1500,oldh1241,1,four,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1500,dutc1256,1,four,Quantity,Dutch,Eurasia,Indo-European
1500,stan1293,1,four,Quantity,English,Eurasia,Indo-European
1500,kild1236,1,four,Quantity,Kildin Saami,Eurasia,Uralic
1500,bezh1248,1,four,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1500,arch1244,1,four,Quantity,Archi,Eurasia,Nakh-Daghestanian
1500,mana1288,1,four,Quantity,Manange,Eurasia,Sino-Tibetan
1500,yaku1245,1,four,Quantity,Sakha,Eurasia,Turkic
1500,oroq1238,1,four,Quantity,Oroqen,Eurasia,Tungusic
1500,nucl1643,1,four,Quantity,Japanese,Eurasia,Japonic
1500,mand1415,1,four,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
1500,thai1261,1,four,Quantity,Thai,Eurasia,Tai-Kadai
1500,viet1252,1,four,Quantity,Vietnamese,Eurasia,Austroasiatic
1500,hmon1333,1,four,Quantity,Hmong Daw,Eurasia,Hmong-Mien
1500,indo1316,1,four,Quantity,Standard Indonesian,Papunesia,Austronesian
1500,plat1254,1,four,Quantity,Plateau Malagasy,Africa,Austronesian
1500,taki1248,1,four,Quantity,Takia,Papunesia,Austronesian
1500,hawa1245,1,four,Quantity,Hawaiian,Papunesia,Austronesian
1500,yaqu1251,1,four,Quantity,Yaqui,North America,Uto-Aztecan
1500,tzot1259,1,four,Quantity,Tzotzil,North America,Mayan
1500,kekc1242,1,four,Quantity,Q'eqchi',North America,Mayan
1500,mezq1235,1,four,Quantity,Mezquital Otomi,North America,Otomanguean
1500,sara1340,1,four,Quantity,Saramaccan,South America,Indo-European
1500,imba1240,1,four,Quantity,Imbabura Highland Quichua,South America,Quechuan
1500,gali1262,1,four,Quantity,Galibi Carib,South America,Cariban
1500,hupd1244,1,four,Quantity,Hup,South America,Naduhup
1500,wich1264,1,four,Quantity,Güisnay,South America,Mataguayan
1500,mapu1245,1,four,Quantity,Mapudungun,South America,Araucanian
1500,kett1243,1,four,Quantity,Ket,Eurasia,Yeniseian
1500,chew1245,1,four,Quantity,Chewong,Eurasia,Austroasiatic
1500,guri1247,1,four,Quantity,Gurindji,Australia,Pama-Nyungan
493,swah1253,1,five,Quantity,Swahili,Africa,Atlantic-Congo
493,iraq1241,1,five,Quantity,Iraqw,Africa,Afro-Asiatic
493,gaww1239,1,five,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
493,haus1257,1,five,Quantity,Hausa,Africa,Afro-Asiatic
493,cent2050,1,five,Quantity,Central Kanuri,Africa,Saharan
493,tari1263,1,five,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
493,sese1246,1,five,Quantity,Seselwa Creole French,Africa,Indo-European
493,roma1327,1,five,Quantity,Romanian,Eurasia,Indo-European
493,west2376,1,five,Quantity,West Slovakian Romani,Eurasia,Indo-European
493,lowe1385,1,five,Quantity,Lower Sorbian,Eurasia,Indo-European
493,oldh1241,1,five,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
493,dutc1256,1,five,Quantity,Dutch,Eurasia,Indo-European
493,stan1293,1,five,Quantity,English,Eurasia,Indo-European
493,kild1236,1,five,Quantity,Kildin Saami,Eurasia,Uralic
493,bezh1248,1,five,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
493,arch1244,1,five,Quantity,Archi,Eurasia,Nakh-Daghestanian
493,mana1288,1,five,Quantity,Manange,Eurasia,Sino-Tibetan
493,yaku1245,1,five,Quantity,Sakha,Eurasia,Turkic
493,oroq1238,1,five,Quantity,Oroqen,Eurasia,Tungusic
493,nucl1643,1,five,Quantity,Japanese,Eurasia,Japonic
493,mand1415,1,five,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
493,thai1261,1,five,Quantity,Thai,Eurasia,Tai-Kadai
493,viet1252,1,five,Quantity,Vietnamese,Eurasia,Austroasiatic
493,hmon1333,1,five,Quantity,Hmong Daw,Eurasia,Hmong-Mien
493,indo1316,1,five,Quantity,Standard Indonesian,Papunesia,Austronesian
493,plat1254,1,five,Quantity,Plateau Malagasy,Africa,Austronesian
493,taki1248,1,five,Quantity,Takia,Papunesia,Austronesian
493,hawa1245,1,five,Quantity,Hawaiian,Papunesia,Austronesian
493,yaqu1251,1,five,Quantity,Yaqui,North America,Uto-Aztecan
493,tzot1259,1,five,Quantity,Tzotzil,North America,Mayan
493,kekc1242,1,five,Quantity,Q'eqchi',North America,Mayan
493,mezq1235,1,five,Quantity,Mezquital Otomi,North America,Otomanguean
493,sara1340,1,five,Quantity,Saramaccan,South America,Indo-European
493,imba1240,1,five,Quantity,Imbabura Highland Quichua,South America,Quechuan
493,gali1262,1,five,Quantity,Galibi Carib,South America,Cariban
493,hupd1244,1,five,Quantity,Hup,South America,Naduhup
493,wich1264,1,five,Quantity,Güisnay,South America,Mataguayan
493,mapu1245,1,five,Quantity,Mapudungun,South America,Araucanian
493,kett1243,1,five,Quantity,Ket,Eurasia,Yeniseian
493,chew1245,1,five,Quantity,Chewong,Eurasia,Austroasiatic
493,guri1247,1,five,Quantity,Gurindji,Australia,Pama-Nyungan
1703,swah1253,1,six,Quantity,Swahili,Africa,Atlantic-Congo
1703,iraq1241,1,six,Quantity,Iraqw,Africa,Afro-Asiatic
1703,gaww1239,1,six,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1703,haus1257,1,six,Quantity,Hausa,Africa,Afro-Asiatic
1703,cent2050,1,six,Quantity,Central Kanuri,Africa,Saharan
1703,tari1263,1,six,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1703,sese1246,1,six,Quantity,Seselwa Creole French,Africa,Indo-European
1703,roma1327,1,six,Quantity,Romanian,Eurasia,Indo-European
1703,west2376,1,six,Quantity,West Slovakian Romani,Eurasia,Indo-European
1703,lowe1385,1,six,Quantity,Lower Sorbian,Eurasia,Indo-European
1703,oldh1241,1,six,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1703,dutc1256,1,six,Quantity,Dutch,Eurasia,Indo-European
1703,stan1293,1,six,Quantity,English,Eurasia,Indo-European
1703,kild1236,1,six,Quantity,Kildin Saami,Eurasia,Uralic
1703,bezh1248,1,six,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1703,arch1244,1,six,Quantity,Archi,Eurasia,Nakh-Daghestanian
1703,mana1288,1,six,Quantity,Manange,Eurasia,Sino-Tibetan
1703,yaku1245,1,six,Quantity,Sakha,Eurasia,Turkic
1703,oroq1238,1,six,Quantity,Oroqen,Eurasia,Tungusic
1703,nucl1643,1,six,Quantity,Japanese,Eurasia,Japonic
1703,mand1415,1,six,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
1703,thai1261,1,six,Quantity,Thai,Eurasia,Tai-Kadai
1703,viet1252,1,six,Quantity,Vietnamese,Eurasia,Austroasiatic
1703,hmon1333,1,six,Quantity,Hmong Daw,Eurasia,Hmong-Mien
1703,indo1316,1,six,Quantity,Standard Indonesian,Papunesia,Austronesian
1703,plat1254,1,six,Quantity,Plateau Malagasy,Africa,Austronesian
1703,taki1248,1,six,Quantity,Takia,Papunesia,Austronesian
1703,hawa1245,1,six,Quantity,Hawaiian,Papunesia,Austronesian
1703,yaqu1251,1,six,Quantity,Yaqui,North America,Uto-Aztecan
1703,tzot1259,1,six,Quantity,Tzotzil,North America,Mayan
1703,kekc1242,1,six,Quantity,Q'eqchi',North America,Mayan
1703,mezq1235,1,six,Quantity,Mezquital Otomi,North America,Otomanguean
1703,sara1340,1,six,Quantity,Saramaccan,South America,Indo-European
1703,imba1240,1,six,Quantity,Imbabura Highland Quichua,South America,Quechuan
1703,gali1262,1,six,Quantity,Galibi Carib,South America,Cariban
1703,hupd1244,1,six,Quantity,Hup,South America,Naduhup
1703,wich1264,1,six,Quantity,Güisnay,South America,Mataguayan
1703,mapu1245,1,six,Quantity,Mapudungun,South America,Araucanian
1703,kett1243,1,six,Quantity,Ket,Eurasia,Yeniseian
1703,chew1245,1,six,Quantity,Chewong,Eurasia,Austroasiatic
1703,guri1247,0,six,Quantity,Gurindji,Australia,Pama-Nyungan
1704,swah1253,1,seven,Quantity,Swahili,Africa,Atlantic-Congo
1704,iraq1241,1,seven,Quantity,Iraqw,Africa,Afro-Asiatic
1704,gaww1239,1,seven,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1704,haus1257,1,seven,Quantity,Hausa,Africa,Afro-Asiatic
1704,cent2050,1,seven,Quantity,Central Kanuri,Africa,Saharan
1704,tari1263,1,seven,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1704,sese1246,1,seven,Quantity,Seselwa Creole French,Africa,Indo-European
1704,roma1327,1,seven,Quantity,Romanian,Eurasia,Indo-European
1704,west2376,1,seven,Quantity,West Slovakian Romani,Eurasia,Indo-European
1704,lowe1385,1,seven,Quantity,Lower Sorbian,Eurasia,Indo-European
1704,oldh1241,1,seven,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1704,dutc1256,1,seven,Quantity,Dutch,Eurasia,Indo-European
1704,stan1293,1,seven,Quantity,English,Eurasia,Indo-European
1704,kild1236,1,seven,Quantity,Kildin Saami,Eurasia,Uralic
1704,bezh1248,1,seven,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1704,arch1244,1,seven,Quantity,Archi,Eurasia,Nakh-Daghestanian
1704,mana1288,1,seven,Quantity,Manange,Eurasia,Sino-Tibetan
1704,yaku1245,1,seven,Quantity,Sakha,Eurasia,Turkic
1704,oroq1238,1,seven,Quantity,Oroqen,Eurasia,Tungusic
1704,nucl1643,1,seven,Quantity,Japanese,Eurasia,Japonic
1704,mand1415,1,seven,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
1704,thai1261,1,seven,Quantity,Thai,Eurasia,Tai-Kadai
1704,viet1252,1,seven,Quantity,Vietnamese,Eurasia,Austroasiatic
1704,hmon1333,1,seven,Quantity,Hmong Daw,Eurasia,Hmong-Mien
1704,indo1316,1,seven,Quantity,Standard Indonesian,Papunesia,Austronesian
1704,plat1254,1,seven,Quantity,Plateau Malagasy,Africa,Austronesian
1704,taki1248,1,seven,Quantity,Takia,Papunesia,Austronesian
1704,hawa1245,1,seven,Quantity,Hawaiian,Papunesia,Austronesian
1704,yaqu1251,1,seven,Quantity,Yaqui,North America,Uto-Aztecan
1704,tzot1259,1,seven,Quantity,Tzotzil,North America,Mayan
1704,kekc1242,1,seven,Quantity,Q'eqchi',North America,Mayan
1704,mezq1235,1,seven,Quantity,Mezquital Otomi,North America,Otomanguean
1704,sara1340,1,seven,Quantity,Saramaccan,South America,Indo-European
1704,imba1240,1,seven,Quantity,Imbabura Highland Quichua,South America,Quechuan
1704,gali1262,1,seven,Quantity,Galibi Carib,South America,Cariban
1704,hupd1244,1,seven,Quantity,Hup,South America,Naduhup
1704,wich1264,1,seven,Quantity,Güisnay,South America,Mataguayan
1704,mapu1245,1,seven,Quantity,Mapudungun,South America,Araucanian
1704,kett1243,1,seven,Quantity,Ket,Eurasia,Yeniseian
1704,chew1245,1,seven,Quantity,Chewong,Eurasia,Austroasiatic
1704,guri1247,0,seven,Quantity,Gurindji,Australia,Pama-Nyungan
1705,swah1253,1,eight,Quantity,Swahili,Africa,Atlantic-Congo
1705,iraq1241,1,eight,Quantity,Iraqw,Africa,Afro-Asiatic
1705,gaww1239,1,eight,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1705,haus1257,1,eight,Quantity,Hausa,Africa,Afro-Asiatic
1705,cent2050,1,eight,Quantity,Central Kanuri,Africa,Saharan
1705,tari1263,1,eight,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1705,sese1246,1,eight,Quantity,Seselwa Creole French,Africa,Indo-European
1705,roma1327,1,eight,Quantity,Romanian,Eurasia,Indo-European
1705,west2376,1,eight,Quantity,West Slovakian Romani,Eurasia,Indo-European
1705,lowe1385,1,eight,Quantity,Lower Sorbian,Eurasia,Indo-European
1705,oldh1241,1,eight,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1705,dutc1256,1,eight,Quantity,Dutch,Eurasia,Indo-European
1705,stan1293,1,eight,Quantity,English,Eurasia,Indo-European
1705,kild1236,1,eight,Quantity,Kildin Saami,Eurasia,Uralic
1705,bezh1248,1,eight,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1705,arch1244,1,eight,Quantity,Archi,Eurasia,Nakh-Daghestanian
1705,mana1288,1,eight,Quantity,Manange,Eurasia,Sino-Tibetan
1705,yaku1245,1,eight,Quantity,Sakha,Eurasia,Turkic
1705,oroq1238,1,eight,Quantity,Oroqen,Eurasia,Tungusic
1705,nucl1643,1,eight,Quantity,Japanese,Eurasia,Japonic
1705,mand1415,1,eight,Quantity,Mandarin Chinese,Eurasia,Sino-Tibetan
1705,thai1261,1,eight,Quantity,Thai,Eurasia,Tai-Kadai
1705,viet1252,1,eight,Quantity,Vietnamese,Eurasia,Austroasiatic
1705,hmon1333,1,eight,Quantity,Hmong Daw,Eurasia,Hmong-Mien
1705,indo1316,1,eight,Quantity,Standard Indonesian,Papunesia,Austronesian
1705,plat1254,1,eight,Quantity,Plateau Malagasy,Africa,Austronesian
1705,taki1248,1,eight,Quantity,Takia,Papunesia,Austronesian
1705,hawa1245,1,eight,Quantity,Hawaiian,Papunesia,Austronesian
1705,yaqu1251,1,eight,Quantity,Yaqui,North America,Uto-Aztecan
1705,tzot1259,1,eight,Quantity,Tzotzil,North America,Mayan
1705,kekc1242,1,eight,Quantity,Q'eqchi',North America,Mayan
1705,mezq1235,1,eight,Quantity,Mezquital Otomi,North America,Otomanguean
1705,sara1340,1,eight,Quantity,Saramaccan,South America,Indo-European
1705,imba1240,1,eight,Quantity,Imbabura Highland Quichua,South America,Quechuan
1705,gali1262,1,eight,Quantity,Galibi Carib,South America,Cariban
1705,hupd1244,1,eight,Quantity,Hup,South America,Naduhup
1705,wich1264,1,eight,Quantity,Güisnay,South America,Mataguayan
1705,mapu1245,1,eight,Quantity,Mapudungun,South America,Araucanian
1705,kett1243,1,eight,Quantity,Ket,Eurasia,Yeniseian
1705,chew1245,1,eight,Quantity,Chewong,Eurasia,Austroasiatic
1705,guri1247,0,eight,Quantity,Gurindji,Australia,Pama-Nyungan
1483,swah1253,1,nine,Quantity,Swahili,Africa,Atlantic-Congo
1483,iraq1241,1,nine,Quantity,Iraqw,Africa,Afro-Asiatic
1483,gaww1239,1,nine,Quantity,Ale-Gawwada,Africa,Afro-Asiatic
1483,haus1257,1,nine,Quantity,Hausa,Africa,Afro-Asiatic
1483,cent2050,1,nine,Quantity,Central Kanuri,Africa,Saharan
1483,tari1263,1,nine,Quantity,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1483,sese1246,1,nine,Quantity,Seselwa Creole French,Africa,Indo-European
1483,roma1327,1,nine,Quantity,Romanian,Eurasia,Indo-European
1483,west2376,1,nine,Quantity,West Slovakian Romani,Eurasia,Indo-European
1483,lowe1385,1,nine,Quantity,Lower Sorbian,Eurasia,Indo-European
1483,oldh1241,1,nine,Quantity,Old High German (ca. 750-1050),Eurasia,Indo-European
1483,dutc1256,1,nine,Quantity,Dutch,Eurasia,Indo-European
1483,stan1293,1,nine,Quantity,English,Eurasia,Indo-European
1483,kild1236,1,nine,Quantity,Kildin Saami,Eurasia,Uralic
1483,bezh1248,1,nine,Quantity,Bezhta,Eurasia,Nakh-Daghestanian
1483,arch1244,1,nine,Quantity,Archi,Eurasia,Nakh-Daghestanian
1483,mana1288,1,nine,Quantity,Manange,Eurasia,Sino-Tibetan
1483,yaku1245,1,nine,Quantity,Sakha,Eurasia,Turkic
1483,oroq1238,1,nine,Quantity,Oroqen,Eurasia,Tungusic
1483,nucl1643,1,nine,Quantity,Japanese,Eurasia,Japonic
